Nr.;Datum;Zeit;P.Zeit;MTC1;MTC2;MTC3;MTC4;Pyrometer;AV Abs. Press. 1;AV Abs. Press. 2;AV Rel. Pressure;Thermovak;CZ_Temperature c;yPower;SV Temperature;SV Power;SV Force;SV Speed;AV Force;AV Speed;SV Rel. pressure;SV Abs. pressure;Vac. Main Valve;Put On Force;Pyro Start Temp.;I RMS;Pulse Time;Pause Time;U RMS;Heating power;Rel. Piston Trav;Abs. Piston Trav
950;20.05.2008;10:27:57;00:15:49;239;178;25;24;633;13,30;1004;7;1687;100;0;1100;70;52;30,000;52;0,290;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,30;45,80
951;20.05.2008;10:27:58;00:15:50;239;178;25;24;645;13,30;1007;4;1687;100;0;1100;70;52;30,000;52;0,270;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,30;45,80
952;20.05.2008;10:27:59;00:15:51;238;177;25;24;657;13,30;1003;2;1687;100;0;1100;70;52;30,000;52;0,270;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,30;45,80
953;20.05.2008;10:28:00;00:15:52;236;176;25;24;664;13,30;1003;3;1687;100;0;1100;70;52;30,000;52;0,270;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,30;45,80
954;20.05.2008;10:28:01;00:15:53;235;176;25;24;664;13,30;1004;4;1687;100;0;1100;70;52;30,000;52;0,180;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,31;45,81
955;20.05.2008;10:28:02;00:15:54;235;175;25;24;664;13,30;1005;4;1687;100;0;1100;70;52;30,000;51;0,180;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,32;45,82
956;20.05.2008;10:28:03;00:15:55;234;174;25;24;657;13,30;1005;4;1687;100;0;1100;70;52;30,000;52;0,180;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,32;45,82
957;20.05.2008;10:28:04;00:15:56;233;173;25;24;657;13,30;1005;5;1687;100;0;1100;70;52;30,000;52;0,180;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,33;45,83
958;20.05.2008;10:28:05;00:15:57;233;173;25;24;652;13,30;1006;5;1687;100;0;1100;70;52;30,000;51;0,320;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,33;45,83
959;20.05.2008;10:28:06;00:15:58;231;172;25;24;665;13,30;1006;5;1687;100;0;1100;70;52;30,000;51;0,320;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,33;45,83
960;20.05.2008;10:28:07;00:15:59;230;171;25;24;665;13,30;1006;5;1687;100;0;1100;70;51;30,000;51;0,320;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,33;45,83
961;20.05.2008;10:28:08;00:16:00;230;171;25;24;668;13,30;1005;5;1687;100;0;1100;70;51;30,000;51;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,34;45,84
962;20.05.2008;10:28:09;00:16:01;229;170;25;24;667;13,30;1005;4;1687;100;0;1100;70;51;30,000;51;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,34;45,84
963;20.05.2008;10:28:10;00:16:02;228;169;25;24;667;13,30;1005;4;1687;100;0;1100;70;51;30,000;51;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,35;45,85
964;20.05.2008;10:28:11;00:16:03;226;169;25;24;652;13,30;1005;4;1687;100;0;1100;70;51;30,000;51;0,380;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,35;45,85
965;20.05.2008;10:28:12;00:16:04;226;167;25;24;650;13,30;1004;4;1687;100;0;1100;70;51;30,000;51;0,380;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,35;45,85
966;20.05.2008;10:28:13;00:16:05;225;166;25;24;652;13,30;1004;4;1687;100;0;1100;70;51;30,000;51;0,380;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,36;45,86
967;20.05.2008;10:28:14;00:16:06;225;166;25;24;652;13,30;1004;3;1687;100;0;1100;70;51;30,000;51;0,380;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,36;45,86
968;20.05.2008;10:28:15;00:16:07;224;165;25;24;655;13,30;1004;3;1687;100;0;1100;70;51;30,000;51;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,36;45,86
969;20.05.2008;10:28:16;00:16:08;223;164;25;24;655;13,30;1004;3;1687;100;0;1100;70;51;30,000;51;0,110;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,37;45,87
970;20.05.2008;10:28:17;00:16:09;221;164;25;24;655;13,30;1004;3;1687;100;0;1100;70;51;30,000;51;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,37;45,87
971;20.05.2008;10:28:18;00:16:10;221;163;25;24;664;13,30;1008;8;1687;100;0;1100;70;51;30,000;51;0,300;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,38;45,88
972;20.05.2008;10:28:19;00:16:11;220;162;25;24;659;13,30;1008;4;1687;100;0;1100;70;51;30,000;51;0,300;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,38;45,88
973;20.05.2008;10:28:20;00:16:12;219;161;25;24;659;13,30;1003;2;1687;100;0;1100;70;51;30,000;51;0,300;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,38;45,88
974;20.05.2008;10:28:21;00:16:13;219;161;25;24;662;13,30;1004;3;1687;100;0;1100;70;51;30,000;51;0,140;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,38;45,88
975;20.05.2008;10:28:22;00:16:14;218;160;25;24;666;13,30;1004;4;1687;100;0;1100;70;51;30,000;51;0,140;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,39;45,89
976;20.05.2008;10:28:23;00:16:15;217;159;25;24;666;13,30;1004;4;1687;100;0;1100;70;51;30,000;51;0,140;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,39;45,89
977;20.05.2008;10:28:24;00:16:16;217;159;25;24;671;13,30;1005;4;1687;100;0;1100;70;51;30,000;51;0,140;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,40;45,90
978;20.05.2008;10:28:25;00:16:17;216;158;25;24;673;13,30;1005;5;1687;100;0;1100;70;51;30,000;51;0,300;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,40;45,90
979;20.05.2008;10:28:26;00:16:18;215;157;25;24;673;13,30;1005;5;1687;100;0;1100;70;51;30,000;50;0,300;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,41;45,91
980;20.05.2008;10:28:27;00:16:19;213;157;25;24;672;13,30;1006;5;1687;100;0;1100;70;51;30,000;50;0,300;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,41;45,91
981;20.05.2008;10:28:28;00:16:20;213;157;25;24;672;13,30;1006;5;1687;100;0;1100;70;51;30,000;50;0,130;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,41;45,91
982;20.05.2008;10:28:29;00:16:21;212;156;25;24;663;13,30;1006;5;1687;100;0;1100;70;51;30,000;50;0,130;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,41;45,91
983;20.05.2008;10:28:30;00:16:22;211;156;25;24;663;13,30;1005;5;1687;100;0;1100;70;50;30,000;50;0,130;5;0,01;100;3;450;0,05;20,0;5,0;0,01;0,0;7,41;45,91
984;20.05.2008;10:28:31;00:16:23;211;155;25;24;660;13,30;1005;5;1687;100;0;1100;70;50;30,000;50;0,190;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,42;45,92
985;20.05.2008;10:28:32;00:16:24;210;154;25;24;659;13,30;1005;4;1687;100;0;1100;70;50;30,000;51;0,190;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,42;45,92
986;20.05.2008;10:28:33;00:16:25;209;153;25;24;659;13,30;1005;4;1687;100;0;1100;70;50;30,000;51;0,190;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,43;45,93
987;20.05.2008;10:28:34;00:16:26;209;153;25;24;657;13,30;1005;4;1687;100;0;1100;70;50;30,000;50;0,190;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,43;45,93
988;20.05.2008;10:28:35;00:16:27;208;152;25;24;658;13,30;1004;4;1687;100;0;1100;70;50;30,000;50;0,290;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,44;45,94
989;20.05.2008;10:28:36;00:16:28;207;151;25;24;658;13,30;1004;4;1687;100;0;1100;70;50;30,000;50;0,290;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,44;45,94
990;20.05.2008;10:28:37;00:16:29;207;151;25;24;658;13,30;1004;4;1687;100;0;1100;70;50;30,000;51;0,290;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,44;45,94
991;20.05.2008;10:28:38;00:16:30;206;150;25;24;649;13,30;1004;3;1687;100;0;1100;70;50;30,000;50;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,44;45,94
992;20.05.2008;10:28:39;00:16:31;205;149;25;24;649;13,30;1004;3;1687;100;0;1100;70;50;30,000;50;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,44;45,94
993;20.05.2008;10:28:40;00:16:32;204;149;25;24;652;13,30;1004;3;1687;100;0;1100;70;50;30,000;50;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,45;45,95
994;20.05.2008;10:28:41;00:16:33;204;148;25;24;650;13,30;1004;3;1687;100;0;1100;70;50;30,000;50;0,140;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,45;45,95
995;20.05.2008;10:28:42;00:16:34;203;147;25;24;653;13,30;1004;3;1687;100;0;1100;70;50;30,000;50;0,140;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,45;45,95
996;20.05.2008;10:28:43;00:16:35;201;147;25;24;653;13,30;1009;8;1687;100;0;1100;70;50;30,000;50;0,140;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,46;45,96
997;20.05.2008;10:28:44;00:16:36;201;146;25;24;646;13,30;1003;3;1687;100;0;1100;70;50;30,000;50;0,140;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,46;45,96
998;20.05.2008;10:28:45;00:16:37;200;145;25;24;654;13,30;1003;3;1687;100;0;1100;70;50;30,000;50;0,300;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,47;45,97
999;20.05.2008;10:28:46;00:16:38;199;145;25;24;654;13,30;1004;4;1687;100;0;1100;70;50;30,000;50;0,300;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,47;45,97
1000;20.05.2008;10:28:47;00:16:39;199;145;25;24;652;13,30;1005;4;1687;100;0;1100;70;50;30,000;50;0,300;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,47;45,97
1001;20.05.2008;10:28:48;00:16:40;198;144;25;24;652;13,30;1005;4;1687;100;0;1100;70;50;30,000;50;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,47;45,97
1002;20.05.2008;10:28:49;00:16:41;197;143;25;24;652;13,30;1005;5;1687;100;0;1100;70;50;30,000;50;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,47;45,97
1003;20.05.2008;10:28:50;00:16:42;197;143;25;24;648;13,30;1006;5;1687;100;0;1100;70;50;30,000;49;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,48;45,98
1004;20.05.2008;10:28:51;00:16:43;196;142;25;24;645;13,30;1006;5;1687;100;0;1100;70;50;30,000;50;0,210;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,48;45,98
1005;20.05.2008;10:28:52;00:16:44;195;141;25;24;645;13,30;1006;5;1687;100;0;1100;70;50;30,000;49;0,210;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,49;45,99
1006;20.05.2008;10:28:53;00:16:45;195;141;25;24;640;13,30;1005;5;1687;100;0;1100;70;50;30,000;49;0,210;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,49;45,99
1007;20.05.2008;10:28:54;00:16:46;194;140;25;24;637;13,30;1005;5;1687;100;0;1100;70;49;30,000;50;0,210;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,49;45,99
1008;20.05.2008;10:28:55;00:16:47;193;139;25;24;637;13,30;1005;4;1687;100;0;1100;70;49;30,000;50;0,240;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,50;46,00
1009;20.05.2008;10:28:56;00:16:48;192;139;25;24;635;13,30;1005;4;1687;100;0;1100;70;49;30,000;49;0,240;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,50;46,00
1010;20.05.2008;10:28:57;00:16:49;192;138;25;24;631;13,30;1004;4;1687;100;0;1100;70;49;30,000;49;0,240;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,50;46,00
1011;20.05.2008;10:28:58;00:16:50;191;138;25;24;627;13,30;1004;4;1687;100;0;1100;70;49;30,000;50;0,080;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,50;46,00
1012;20.05.2008;10:28:59;00:16:51;190;138;25;24;627;13,30;1004;4;1687;100;0;1100;70;49;30,000;49;0,080;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,50;46,00
1013;20.05.2008;10:29:00;00:16:52;190;137;25;24;623;13,30;1004;3;1687;100;0;1100;70;49;30,000;49;0,080;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,51;46,01
1014;20.05.2008;10:29:01;00:16:53;189;136;25;24;621;13,30;1004;3;1687;100;0;1100;70;49;30,000;49;0,180;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,51;46,01
1015;20.05.2008;10:29:02;00:16:54;188;135;25;24;621;13,30;1004;3;1687;100;0;1100;70;49;30,000;49;0,180;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,51;46,01
1016;20.05.2008;10:29:03;00:16:55;188;135;25;24;619;13,30;1004;3;1687;100;0;1100;70;49;30,000;49;0,180;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,52;46,02
1017;20.05.2008;10:29:04;00:16:56;188;134;25;24;604;13,30;1004;8;1687;100;0;1100;70;49;30,000;49;0,180;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,52;46,02
1018;20.05.2008;10:29:05;00:16:57;187;133;25;24;604;13,30;1006;4;1687;100;0;1100;70;49;30,000;49;0,210;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,52;46,02
1019;20.05.2008;10:29:06;00:16:58;186;133;25;24;605;13,30;1003;2;1687;100;0;1100;70;49;30,000;49;0,210;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,52;46,02
1020;20.05.2008;10:29:07;00:16:59;186;133;25;24;608;13,30;1004;3;1687;100;0;1100;70;49;30,000;49;0,210;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,53;46,03
1021;20.05.2008;10:29:08;00:17:00;185;132;25;24;608;13,30;1004;4;1687;100;0;1100;70;49;30,000;49;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,53;46,03
1022;20.05.2008;10:29:09;00:17:01;184;132;25;24;605;13,30;1005;4;1687;100;0;1100;70;49;30,000;49;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,53;46,03
1023;20.05.2008;10:29:10;00:17:02;184;131;25;24;602;13,30;1005;4;1687;100;0;1100;70;49;30,000;48;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,54;46,04
1024;20.05.2008;10:29:11;00:17:03;183;130;25;24;598;13,30;1005;5;1687;100;0;1100;70;49;30,000;49;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,54;46,04
1025;20.05.2008;10:29:12;00:17:04;182;130;25;24;598;13,30;1006;5;1687;100;0;1100;70;49;30,000;48;0,260;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,54;46,04
1026;20.05.2008;10:29:13;00:17:05;182;130;25;24;595;13,30;1006;5;1687;100;0;1100;70;49;30,000;49;0,260;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,54;46,04
1027;20.05.2008;10:29:14;00:17:06;181;129;25;24;593;13,30;1006;5;1687;100;0;1100;70;49;30,000;49;0,260;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,54;46,04
1028;20.05.2008;10:29:15;00:17:07;180;128;25;24;593;13,30;1005;5;1687;100;0;1100;70;49;30,000;49;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,55;46,05
1029;20.05.2008;10:29:16;00:17:08;180;128;25;24;589;13,30;1005;5;1687;100;0;1100;70;49;30,000;49;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,55;46,05
1030;20.05.2008;10:29:17;00:17:09;179;127;25;24;586;13,30;1005;4;1687;100;0;1100;70;48;30,000;49;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,56;46,06
1031;20.05.2008;10:29:18;00:17:10;178;126;25;24;586;13,30;1005;4;1687;100;0;1100;70;48;30,000;49;0,170;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,56;46,06
1032;20.05.2008;10:29:19;00:17:11;177;126;25;24;581;13,30;1005;4;1687;100;0;1100;70;48;30,000;49;0,170;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,56;46,06
1033;20.05.2008;10:29:20;00:17:12;177;126;24;24;578;13,30;1005;4;1687;100;0;1100;70;48;30,000;48;0,170;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,56;46,06
1034;20.05.2008;10:29:21;00:17:13;176;125;25;24;577;13,30;1005;4;1687;100;0;1100;70;48;30,000;48;0,120;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,56;46,06
1035;20.05.2008;10:29:22;00:17:14;176;124;25;24;577;13,30;1004;4;1687;100;0;1100;70;48;30,000;48;0,120;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,57;46,07
1036;20.05.2008;10:29:23;00:17:15;176;124;24;24;574;13,30;1004;4;1687;100;0;1100;70;48;30,000;48;0,120;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,57;46,07
1037;20.05.2008;10:29:24;00:17:16;175;123;24;24;574;13,30;1004;3;1687;100;0;1100;70;48;30,000;48;0,120;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,57;46,07
1038;20.05.2008;10:29:25;00:17:17;174;123;24;24;570;13,30;1004;3;1687;100;0;1100;70;48;30,000;48;0,160;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,57;46,07
1039;20.05.2008;10:29:26;00:17:18;174;123;24;24;567;13,30;1004;3;1687;100;0;1100;70;48;30,000;48;0,160;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,57;46,07
1040;20.05.2008;10:29:27;00:17:19;173;122;24;24;563;13,30;1004;3;1687;100;0;1100;70;48;30,000;48;0,160;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,58;46,08
1041;20.05.2008;10:29:28;00:17:20;172;121;24;24;563;13,30;1004;3;1687;100;0;1100;70;48;30,000;48;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,58;46,08
1042;20.05.2008;10:29:29;00:17:21;172;121;24;24;556;13,30;1004;3;1687;100;0;1100;70;48;30,000;48;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,58;46,08
1043;20.05.2008;10:29:30;00:17:22;171;121;24;24;556;13,30;1004;9;1687;100;0;1100;70;48;30,000;48;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,59;46,09
1044;20.05.2008;10:29:31;00:17:23;170;120;24;24;556;13,30;1009;5;1687;100;0;1100;70;48;30,000;48;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,59;46,09
1045;20.05.2008;10:29:32;00:17:24;170;120;24;24;504;13,30;1004;3;1687;100;0;1100;70;48;30,000;48;0,230;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,59;46,09
1046;20.05.2008;10:29:33;00:17:25;169;119;24;24;490;13,30;1004;3;1687;100;0;1100;70;48;30,000;48;0,230;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,59;46,09
1047;20.05.2008;10:29:34;00:17:26;168;118;24;24;490;13,30;1005;4;1687;100;0;1100;70;48;30,000;47;0,230;5;0,01;100;3;450;0,06;20,0;5,0;0,00;0,0;7,60;46,10
1048;20.05.2008;10:29:35;00:17:27;168;118;24;24;488;13,30;1005;4;1687;100;0;1100;70;48;30,000;48;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,60;46,10
1049;20.05.2008;10:29:36;00:17:28;168;118;24;24;484;13,30;1005;5;1687;100;0;1100;70;48;30,000;48;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,60;46,10
1050;20.05.2008;10:29:37;00:17:29;167;117;24;24;477;13,30;1005;5;1687;100;0;1100;70;48;30,000;48;0,070;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,60;46,10
1051;20.05.2008;10:29:38;00:17:30;166;117;24;24;477;13,30;1006;5;1687;100;0;1100;70;48;30,000;48;0,200;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,61;46,11
1052;20.05.2008;10:29:39;00:17:31;166;116;24;24;466;13,30;1006;5;1687;100;0;1100;70;48;30,000;48;0,200;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,61;46,11
1053;20.05.2008;10:29:40;00:17:32;165;116;24;24;454;13,30;1006;5;1687;100;0;1100;70;48;30,000;48;0,200;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,61;46,11
1054;20.05.2008;10:29:41;00:17:33;164;115;24;24;454;13,30;1006;5;1687;100;0;1100;70;47;30,000;47;0,200;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,61;46,11
1055;20.05.2008;10:29:42;00:17:34;164;115;24;24;450;13,30;1005;5;1687;100;0;1100;70;47;30,000;47;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,62;46,12
1056;20.05.2008;10:29:43;00:17:35;164;114;24;24;442;13,30;1005;5;1687;100;0;1100;70;47;30,000;47;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,62;46,12
1057;20.05.2008;10:29:44;00:17:36;163;114;24;24;442;13,30;1005;4;1687;100;0;1100;70;47;30,000;47;0,110;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,62;46,12
1058;20.05.2008;10:29:45;00:17:37;163;114;24;24;435;13,30;1005;4;1687;100;0;1100;70;47;30,000;47;0,050;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,62;46,12
1059;20.05.2008;10:29:46;00:17:38;162;113;24;24;430;13,30;1005;4;1687;100;0;1100;70;47;30,000;48;0,050;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,62;46,12
1060;20.05.2008;10:29:47;00:17:39;161;112;24;24;427;13,30;1005;4;1687;100;0;1100;70;47;30,000;47;0,050;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,63;46,13
1061;20.05.2008;10:29:48;00:17:40;160;112;24;24;427;13,30;1004;4;1687;100;0;1100;70;47;30,000;47;0,220;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,63;46,13
1062;20.05.2008;10:29:49;00:17:41;160;112;24;24;425;13,30;1004;4;1687;100;0;1100;70;47;30,000;47;0,220;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,63;46,13
1063;20.05.2008;10:29:50;00:17:42;159;111;24;24;422;13,30;1004;3;1687;100;0;1100;70;47;30,000;47;0,220;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,64;46,14
1064;20.05.2008;10:29:51;00:17:43;159;111;24;24;422;13,30;1004;3;1687;100;0;1100;70;47;30,000;47;0,220;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,64;46,14
1065;20.05.2008;10:29:52;00:17:44;159;111;24;24;423;13,30;1004;3;1687;100;0;1100;70;47;30,000;47;0,170;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,64;46,14
1066;20.05.2008;10:29:53;00:17:45;158;110;24;24;422;13,30;1004;3;1687;100;0;1100;70;47;30,000;47;0,170;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,64;46,14
1067;20.05.2008;10:29:54;00:17:46;157;109;24;24;422;13,30;1004;3;1687;100;0;1100;70;47;30,000;47;0,170;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,64;46,14
1068;20.05.2008;10:29:55;00:17:47;157;109;24;24;416;13,30;1009;9;1687;100;0;1100;70;47;30,000;47;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,65;46,15
1069;20.05.2008;10:29:56;00:17:48;156;109;24;24;422;13,30;1009;4;1687;100;0;1100;70;47;30,000;47;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,65;46,15
1070;20.05.2008;10:29:57;00:17:49;155;108;24;24;422;13,30;1004;3;1687;100;0;1100;70;47;30,000;47;0,060;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,65;46,15
1071;20.05.2008;10:29:58;00:17:50;155;108;24;24;408;13,30;1004;4;1687;100;0;1100;70;47;30,000;47;0,150;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,65;46,15
1072;20.05.2008;10:29:59;00:17:51;155;107;24;24;400;13,30;1004;4;1687;100;0;1100;70;47;30,000;47;0,150;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,66;46,16
1073;20.05.2008;10:30:00;00:17:52;154;107;24;24;400;13,30;1005;4;1687;100;0;1100;70;47;30,000;47;0,150;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,66;46,16
1074;20.05.2008;10:30:01;00:17:53;154;107;24;24;400;13,30;1005;4;1687;100;0;1100;70;47;30,000;47;0,150;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,66;46,16
1075;20.05.2008;10:30:02;00:17:54;153;106;24;24;400;13,30;1006;5;1687;100;0;1100;70;47;30,000;46;0,200;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,67;46,17
1076;20.05.2008;10:30:03;00:17:55;152;106;24;24;400;13,30;1006;5;1687;100;0;1100;70;47;30,000;46;0,200;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,67;46,17
1077;20.05.2008;10:30:04;00:17:56;151;106;24;24;400;13,30;1006;5;1687;100;0;1100;70;46;30,000;46;0,200;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,67;46,17
1078;20.05.2008;10:30:05;00:17:57;151;105;24;24;400;13,30;1006;5;1687;100;0;1100;70;46;30,000;46;0,040;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,67;46,17
1079;20.05.2008;10:30:06;00:17:58;151;104;24;24;400;13,30;1006;5;1687;100;0;1100;70;46;30,000;47;0,040;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,67;46,17
1080;20.05.2008;10:30:07;00:17:59;150;104;24;24;400;13,30;1006;5;1687;100;0;1100;70;46;30,000;46;0,040;5;0,01;100;3;450;0,05;20,0;5,0;0,00;0,0;7,67;46,17
