Nr.;Datum;Zeit;P.Zeit;MTC1;MTC2;MTC3;MTC4;Pyrometer;AV Abs. Press. 1;AV Abs. Press. 2;AV Rel. Pressure;Thermovak;CZ_Temperature c;yPower;SV Temperature;SV Power;SV Force;SV Speed;AV Force;AV Speed;SV Rel. pressure;SV Abs. pressure;Vac. Main Valve;Put On Force;Pyro Start Temp.;I RMS;Pulse Time;Pause Time;U RMS;Heating power;Rel. Piston Trav;Abs. Piston Trav
1304;05.06.2008;14:44:14;00:21:43;231;171;28;27;1189;0,10;5;-999;0;46;46;1189;70;56;30,000;56;0,140;5;0,01;100;3;450;2,23;10,0;5,0;4,89;10,9;7,54;42,45
1305;05.06.2008;14:44:15;00:21:44;231;171;28;27;1190;0,10;5;-999;0;46;46;1190;70;56;30,000;56;0,190;5;0,01;100;3;450;2,25;10,0;5,0;4,93;11,1;7,54;42,45
1306;05.06.2008;14:44:16;00:21:45;231;171;28;27;1191;0,10;5;-999;0;45;45;1191;70;56;30,000;57;0,190;5;0,01;100;3;450;2,24;10,0;5,0;4,93;11,0;7,55;42,46
1307;05.06.2008;14:44:17;00:21:46;232;171;28;27;1192;0,10;5;-999;0;46;46;1192;70;56;30,000;56;0,190;5;0,01;100;3;450;2,22;10,0;5,0;4,92;10,9;7,55;42,46
1308;05.06.2008;14:44:18;00:21:47;232;171;28;27;1192;0,10;5;-999;0;46;46;1193;70;56;30,000;56;0,190;5;0,01;100;3;450;2,24;10,0;5,0;4,94;11,0;7,55;42,46
1309;05.06.2008;14:44:19;00:21:48;232;171;28;27;1193;0,10;5;-999;0;46;46;1194;70;56;30,000;56;0,200;5;0,01;100;3;450;2,25;10,0;5,0;4,95;11,1;7,55;42,46
1310;05.06.2008;14:44:20;00:21:49;232;171;28;27;1195;0,10;5;-999;0;46;46;1194;70;56;30,000;56;0,200;5;0,01;100;3;450;2,24;10,0;5,0;4,89;11,0;7,55;42,46
1311;05.06.2008;14:44:21;00:21:50;232;172;28;27;1195;0,10;5;-999;0;46;46;1195;70;56;30,000;56;0,200;5;0,01;100;3;450;2,25;10,0;5,0;4,91;11,1;7,55;42,46
1312;05.06.2008;14:44:22;00:21:51;232;172;28;27;1196;0,10;5;-999;0;46;46;1196;70;56;30,000;56;0,100;5;0,01;100;3;450;2,25;10,0;5,0;4,92;11,1;7,56;42,47
1313;05.06.2008;14:44:23;00:21:52;233;172;28;27;1197;0,10;5;-999;0;46;46;1197;70;56;30,000;57;0,100;5;0,01;100;3;450;2,23;10,0;5,0;4,95;11,1;7,56;42,47
1314;05.06.2008;14:44:24;00:21:53;233;172;28;27;1197;0,10;5;-999;0;46;46;1198;70;56;30,000;56;0,100;5;0,01;100;3;450;2,26;10,0;5,0;4,92;11,1;7,56;42,47
1315;05.06.2008;14:44:25;00:21:54;233;172;28;27;1198;0,10;5;-999;0;46;46;1199;70;56;30,000;56;0,120;5;0,01;100;3;450;2,28;10,0;5,0;4,95;11,3;7,56;42,47
1316;05.06.2008;14:44:26;00:21:55;233;172;28;27;1199;0,10;5;-999;0;46;46;1199;70;56;30,000;57;0,120;5;0,01;100;3;450;2,26;10,0;5,0;4,93;11,1;7,57;42,48
1317;05.06.2008;14:44:27;00:21:56;233;172;28;27;1201;0,10;5;-999;0;93;0;1200;70;56;30,000;56;0,120;5;0,01;100;3;450;2,26;10,0;5,0;4,92;11,1;7,57;42,48
1318;05.06.2008;14:44:28;00:21:57;233;172;28;27;1201;0,10;5;-999;0;100;0;1200;70;56;30,000;56;0,120;5;0,01;100;3;450;0,06;10,0;5,0;0,03;0,0;7,58;42,49
1319;05.06.2008;14:44:29;00:21:58;233;172;28;27;1197;0,10;5;-999;0;100;0;1200;70;56;30,000;56;0,400;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,60;42,51
1320;05.06.2008;14:44:30;00:21:59;234;173;28;27;1192;0,10;5;-999;0;100;0;1200;70;56;30,000;56;0,400;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,61;42,52
1321;05.06.2008;14:44:31;00:22:00;234;173;28;27;1192;0,10;5;-999;0;100;0;1200;70;56;30,000;56;0,400;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,63;42,54
1322;05.06.2008;14:44:32;00:22:01;234;173;28;27;1186;0,09;5;-999;0;100;0;1200;70;56;30,000;56;0,960;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,64;42,55
1323;05.06.2008;14:44:33;00:22:02;234;173;28;27;1178;0,09;5;-999;0;100;0;1200;70;56;30,000;56;0,960;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,66;42,57
1324;05.06.2008;14:44:34;00:22:03;234;173;28;27;1178;0,09;5;-999;0;100;0;1200;70;56;30,000;55;0,960;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,67;42,58
1325;05.06.2008;14:44:35;00:22:04;234;173;28;27;1171;0,09;5;-999;0;100;0;1200;70;56;30,000;56;0,880;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,69;42,60
1326;05.06.2008;14:44:36;00:22:05;234;173;28;27;1163;0,09;5;-999;0;100;0;1200;70;56;30,000;56;0,880;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,70;42,61
1327;05.06.2008;14:44:37;00:22:06;235;173;28;27;1163;0,09;5;-999;0;100;0;1200;70;56;30,000;56;0,880;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,71;42,62
1328;05.06.2008;14:44:38;00:22:07;235;173;28;27;1156;0,09;5;-999;0;100;0;1200;70;56;30,000;55;0,880;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,72;42,63
1329;05.06.2008;14:44:39;00:22:08;235;173;28;27;1149;0,09;5;-999;0;100;0;1200;70;55;30,000;56;0,730;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,74;42,65
1330;05.06.2008;14:44:40;00:22:09;235;173;28;27;1149;0,09;5;-999;0;100;0;1200;70;55;30,000;55;0,730;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,74;42,65
1331;05.06.2008;14:44:41;00:22:10;235;173;28;27;1141;0,09;5;-999;0;100;0;1200;70;55;30,000;55;0,730;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,75;42,66
1332;05.06.2008;14:44:42;00:22:11;235;174;28;27;1134;0,09;5;-999;0;100;0;1200;70;55;30,000;56;0,560;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,76;42,67
1333;05.06.2008;14:44:43;00:22:12;235;174;28;27;1134;0,09;5;-999;0;100;0;1200;70;55;30,000;56;0,560;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,77;42,68
1334;05.06.2008;14:44:44;00:22:13;235;174;28;27;1127;0,09;5;-999;0;100;0;1200;70;55;30,000;55;0,560;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,77;42,68
1335;05.06.2008;14:44:45;00:22:14;235;174;28;27;1120;0,09;5;-999;0;100;0;1200;70;55;30,000;55;0,360;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,78;42,69
1336;05.06.2008;14:44:46;00:22:15;235;174;28;27;1112;0,09;5;-999;0;100;0;1200;70;55;30,000;56;0,360;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,79;42,70
1337;05.06.2008;14:44:47;00:22:16;235;173;28;28;1112;0,09;5;-999;0;100;0;1200;70;55;30,000;56;0,360;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,79;42,70
1338;05.06.2008;14:44:48;00:22:17;235;173;28;28;1105;0,09;5;-999;0;100;0;1200;70;55;30,000;55;0,360;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,80;42,71
1339;05.06.2008;14:44:49;00:22:18;235;173;28;27;1099;0,09;5;-999;0;100;0;1200;70;55;30,000;56;0,400;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,81;42,72
1340;05.06.2008;14:44:50;00:22:19;235;173;28;28;1099;0,09;5;-999;0;100;0;1200;70;55;30,000;55;0,400;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,81;42,72
1341;05.06.2008;14:44:51;00:22:20;235;173;28;28;1093;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,400;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,82;42,73
1342;05.06.2008;14:44:52;00:22:21;234;173;28;28;1087;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,450;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,83;42,74
1343;05.06.2008;14:44:53;00:22:22;234;173;28;28;1087;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,450;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,84;42,75
1344;05.06.2008;14:44:54;00:22:23;234;173;28;28;1080;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,450;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,84;42,75
1345;05.06.2008;14:44:55;00:22:24;234;173;28;28;1074;0,08;5;-999;0;100;0;1200;70;55;30,000;54;0,450;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,85;42,76
1346;05.06.2008;14:44:56;00:22:25;234;173;28;28;1068;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,410;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,86;42,77
1347;05.06.2008;14:44:57;00:22:26;234;172;28;28;1068;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,410;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,86;42,77
1348;05.06.2008;14:44:58;00:22:27;234;172;28;28;1062;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,410;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,87;42,78
1349;05.06.2008;14:44:59;00:22:28;233;172;28;28;1057;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,320;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,87;42,78
1350;05.06.2008;14:45:00;00:22:29;233;172;28;28;1057;0,08;5;-999;0;100;0;1200;70;55;30,000;55;0,320;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,88;42,79
1351;05.06.2008;14:45:01;00:22:30;233;172;28;28;1051;0,08;5;-999;0;100;0;1200;70;55;30,000;54;0,320;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,88;42,79
1352;05.06.2008;14:45:02;00:22:31;232;172;28;28;1045;0,08;5;-999;0;100;0;1200;70;54;30,000;55;0,270;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,89;42,80
1353;05.06.2008;14:45:03;00:22:32;232;171;28;28;1045;0,08;5;-999;0;100;0;1200;70;54;30,000;55;0,270;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,89;42,80
1354;05.06.2008;14:45:04;00:22:33;232;171;28;28;1039;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,270;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,90;42,81
1355;05.06.2008;14:45:05;00:22:34;232;171;28;28;1033;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,270;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,90;42,81
1356;05.06.2008;14:45:06;00:22:35;231;170;28;28;1027;0,08;5;-999;0;100;0;1200;70;54;30,000;55;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,91;42,82
1357;05.06.2008;14:45:07;00:22:36;231;170;28;28;1027;0,08;5;-999;0;100;0;1200;70;54;30,000;55;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,91;42,82
1358;05.06.2008;14:45:08;00:22:37;231;170;28;28;1021;0,08;5;-999;0;100;0;1200;70;54;30,000;55;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,92;42,83
1359;05.06.2008;14:45:09;00:22:38;230;170;28;28;1021;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,92;42,83
1360;05.06.2008;14:45:10;00:22:39;229;170;28;28;1016;0,08;5;-999;0;100;0;1200;70;54;30,000;55;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,93;42,84
1361;05.06.2008;14:45:11;00:22:40;229;169;28;28;1010;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,93;42,84
1362;05.06.2008;14:45:12;00:22:41;229;169;28;28;1004;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,280;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,94;42,85
1363;05.06.2008;14:45:13;00:22:42;228;169;28;28;1004;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,280;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,94;42,85
1364;05.06.2008;14:45:14;00:22:43;228;168;28;28;998;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,280;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,94;42,85
1365;05.06.2008;14:45:15;00:22:44;228;168;28;28;993;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,280;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,95;42,86
1366;05.06.2008;14:45:16;00:22:45;227;167;28;28;993;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,220;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,95;42,86
1367;05.06.2008;14:45:17;00:22:46;227;167;28;28;987;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,220;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,96;42,87
1368;05.06.2008;14:45:18;00:22:47;226;167;28;28;982;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,220;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,96;42,87
1369;05.06.2008;14:45:19;00:22:48;226;166;28;28;982;0,08;5;-999;0;100;0;1200;70;54;30,000;53;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,96;42,87
1370;05.06.2008;14:45:20;00:22:49;226;166;28;28;976;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,97;42,88
1371;05.06.2008;14:45:21;00:22:50;225;165;28;28;970;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,97;42,88
1372;05.06.2008;14:45:22;00:22:51;224;165;28;28;965;0,08;5;-999;0;100;0;1200;70;54;30,000;53;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,98;42,89
1373;05.06.2008;14:45:23;00:22:52;224;165;28;28;965;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,98;42,89
1374;05.06.2008;14:45:24;00:22:53;224;164;28;28;960;0,08;5;-999;0;100;0;1200;70;54;30,000;54;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,98;42,89
1375;05.06.2008;14:45:25;00:22:54;223;164;28;28;955;0,08;5;-999;0;100;0;1200;70;54;30,000;53;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,99;42,90
1376;05.06.2008;14:45:26;00:22:55;222;163;28;28;955;0,08;5;-999;0;100;0;1200;70;53;30,000;54;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,99;42,90
1377;05.06.2008;14:45:27;00:22:56;222;163;28;28;950;0,08;5;-999;0;100;0;1200;70;53;30,000;54;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;7,99;42,90
1378;05.06.2008;14:45:28;00:22:57;221;162;28;28;944;0,08;5;-999;0;100;0;1200;70;53;30,000;54;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,00;42,91
1379;05.06.2008;14:45:29;00:22:58;221;162;28;28;944;0,08;5;-999;0;100;0;1200;70;53;30,000;53;0,320;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,00;42,91
1380;05.06.2008;14:45:30;00:22:59;221;162;28;28;939;0,08;5;-999;0;100;0;1200;70;53;30,000;54;0,320;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,01;42,92
1381;05.06.2008;14:45:31;00:23:00;220;161;28;28;934;0,07;5;-999;0;100;0;1200;70;53;30,000;54;0,320;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,01;42,92
1382;05.06.2008;14:45:32;00:23:01;219;160;28;28;934;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,02;42,93
1383;05.06.2008;14:45:33;00:23:02;219;160;28;28;929;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,02;42,93
1384;05.06.2008;14:45:34;00:23:03;218;160;28;28;924;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,02;42,93
1385;05.06.2008;14:45:35;00:23:04;217;159;28;28;918;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,240;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,03;42,94
1386;05.06.2008;14:45:36;00:23:05;217;159;28;28;918;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,03;42,94
1387;05.06.2008;14:45:37;00:23:06;217;158;28;28;913;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,03;42,94
1388;05.06.2008;14:45:38;00:23:07;216;158;28;28;908;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,04;42,95
1389;05.06.2008;14:45:39;00:23:08;215;157;28;28;908;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,250;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,04;42,95
1390;05.06.2008;14:45:40;00:23:09;215;157;28;28;903;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,250;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,05;42,96
1391;05.06.2008;14:45:41;00:23:10;214;156;28;28;898;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,250;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,05;42,96
1392;05.06.2008;14:45:42;00:23:11;213;156;28;28;898;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,230;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,05;42,96
1393;05.06.2008;14:45:43;00:23:12;213;155;28;28;892;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,230;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,06;42,97
1394;05.06.2008;14:45:44;00:23:13;212;155;28;28;887;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,230;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,06;42,97
1395;05.06.2008;14:45:45;00:23:14;211;154;28;28;887;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,230;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,06;42,97
1396;05.06.2008;14:45:46;00:23:15;211;154;28;28;882;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,07;42,98
1397;05.06.2008;14:45:47;00:23:16;211;153;28;28;877;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,07;42,98
1398;05.06.2008;14:45:48;00:23:17;210;152;28;28;877;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,07;42,98
1399;05.06.2008;14:45:49;00:23:18;210;152;28;28;872;0,07;5;-999;0;100;0;1200;70;53;30,000;53;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,08;42,99
1400;05.06.2008;14:45:50;00:23:19;209;152;28;28;867;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,08;42,99
1401;05.06.2008;14:45:51;00:23:20;208;151;28;28;862;0,07;5;-999;0;100;0;1200;70;52;30,000;53;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,08;42,99
1402;05.06.2008;14:45:52;00:23:21;207;151;28;28;862;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,270;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,09;43,00
1403;05.06.2008;14:45:53;00:23:22;207;150;28;28;857;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,270;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,09;43,00
1404;05.06.2008;14:45:54;00:23:23;206;149;28;28;852;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,270;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,09;43,00
1405;05.06.2008;14:45:55;00:23:24;205;149;28;28;852;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,270;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,10;43,01
1406;05.06.2008;14:45:56;00:23:25;205;149;28;28;847;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,200;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,10;43,01
1407;05.06.2008;14:45:57;00:23:26;205;148;28;28;842;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,200;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,10;43,01
1408;05.06.2008;14:45:58;00:23:27;204;147;28;28;842;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,200;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,10;43,01
1409;05.06.2008;14:45:59;00:23:28;204;147;28;28;837;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,120;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,11;43,02
1410;05.06.2008;14:46:00;00:23:29;203;146;28;28;833;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,120;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,11;43,02
1411;05.06.2008;14:46:01;00:23:30;202;146;28;28;833;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,120;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,12;43,03
1412;05.06.2008;14:46:02;00:23:31;202;146;28;28;828;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,120;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,12;43,03
1413;05.06.2008;14:46:03;00:23:32;201;145;28;28;823;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,12;43,03
1414;05.06.2008;14:46:04;00:23:33;200;144;28;28;819;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,13;43,04
1415;05.06.2008;14:46:05;00:23:34;200;144;28;28;819;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,260;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,13;43,04
1416;05.06.2008;14:46:06;00:23:35;200;143;28;28;814;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,13;43,04
1417;05.06.2008;14:46:07;00:23:36;199;143;28;28;809;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,13;43,04
1418;05.06.2008;14:46:08;00:23:37;198;142;28;28;809;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,170;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,14;43,05
1419;05.06.2008;14:46:09;00:23:38;198;142;28;28;805;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,140;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,14;43,05
1420;05.06.2008;14:46:10;00:23:39;197;141;28;28;800;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,140;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,14;43,05
1421;05.06.2008;14:46:11;00:23:40;196;140;28;28;800;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,140;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,14;43,05
1422;05.06.2008;14:46:12;00:23:41;196;140;28;28;795;0,07;5;-999;0;100;0;1200;70;52;30,000;52;0,140;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,15;43,06
1423;05.06.2008;14:46:13;00:23:42;195;140;28;28;791;0,07;5;-999;0;100;0;1200;70;51;30,000;51;0,150;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,15;43,06
1424;05.06.2008;14:46:14;00:23:43;194;139;28;28;791;0,07;5;-999;0;100;0;1200;70;51;30,000;51;0,150;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,15;43,06
1425;05.06.2008;14:46:15;00:23:44;194;139;28;28;786;0,07;5;-999;0;100;0;1200;70;51;30,000;52;0,150;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,15;43,06
1426;05.06.2008;14:46:16;00:23:45;194;138;28;28;781;0,07;5;-999;0;100;0;1200;70;51;30,000;52;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,16;43,07
1427;05.06.2008;14:46:17;00:23:46;192;137;28;28;781;0,07;5;-999;0;100;0;1200;70;51;30,000;51;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,16;43,07
1428;05.06.2008;14:46:18;00:23:47;192;137;28;28;776;0,07;5;-999;0;100;0;1200;70;51;30,000;51;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,17;43,08
1429;05.06.2008;14:46:19;00:23:48;191;136;28;28;771;0,07;5;-999;0;100;0;1200;70;51;30,000;52;0,200;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,17;43,08
1430;05.06.2008;14:46:20;00:23:49;190;135;28;28;771;0,07;5;-999;0;100;0;1200;70;51;30,000;52;0,200;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,17;43,08
1431;05.06.2008;14:46:21;00:23:50;190;135;27;28;767;0,07;5;-999;0;100;0;1200;70;51;30,000;51;0,200;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,17;43,08
1432;05.06.2008;14:46:22;00:23:51;190;135;28;28;762;0,07;5;-999;0;100;0;1200;70;51;30,000;51;0,200;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,18;43,09
1433;05.06.2008;14:46:23;00:23:52;189;134;27;28;762;0,07;5;-999;0;100;0;1200;70;51;30,000;51;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,18;43,09
1434;05.06.2008;14:46:24;00:23:53;189;134;27;28;757;0,07;5;-999;0;100;0;1200;70;51;30,000;50;0,190;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;8,18;43,09
